post_id,author,timestamp,timestamp_ms,content_text,scrape_time
356887309,Unknown,2025-04-02 11:01:45,1743591705096.0,"📢 PancakeSwap is heading to
#Web3Festival
2025! Check out our
@festival_web3
schedule below, and see you there!
🥞 Our
@Headchef_pcs
Chef Kids will be sharing our latest innovations on stage, and we’ll be joining top side-events.",2025-04-02 11:03:49
356883525,Unknown,2025-04-02 10:16:45,1743589005102.0,"📢 PancakeSwap is heading to
#Web3Festival
2025! Check out our
@festival_web3
schedule below, and see you there!
🥞 Our
@Headchef_pcs
Chef Kids will be sharing our latest innovations on stage, and we’ll be joining top side-events.",2025-04-02 11:03:50
356879887,Unknown,2025-04-02 07:46:23,1743579983272.0,"📢 PancakeSwap is heading to
#Web3Festival
2025! Check out our
@festival_web3
schedule below, and see you there!
🥞 Our
@Headchef_pcs
Chef Kids will be sharing our latest innovations on stage, and we’ll be joining top side-events.",2025-04-02 11:03:51
356877363,Unknown,2025-04-02 06:56:28,1743576988702.0,"📢 PancakeSwap is heading to
#Web3Festival
2025! Check out our
@festival_web3
schedule below, and see you there!
🥞 Our
@Headchef_pcs
Chef Kids will be sharing our latest innovations on stage, and we’ll be joining top side-events.",2025-04-02 11:03:54
356878971,Unknown,2025-04-02 05:58:45,1743573525067.0,"📢 PancakeSwap is heading to
#Web3Festival
2025! Check out our
@festival_web3
schedule below, and see you there!
🥞 Our
@Headchef_pcs
Chef Kids will be sharing our latest innovations on stage, and we’ll be joining top side-events.",2025-04-02 11:03:55
356870659,Unknown,2025-04-02 02:45:15,1743561915713.0,"📢 PancakeSwap is heading to
#Web3Festival
2025! Check out our
@festival_web3
schedule below, and see you there!
🥞 Our
@Headchef_pcs
Chef Kids will be sharing our latest innovations on stage, and we’ll be joining top side-events.",2025-04-02 11:03:56
356859619,Unknown,2025-04-01 14:25:45,1743517545121.0,"$CAKE Breakdown horizontal support level (1.894).
Initial post -
  coinmarketcap.com/community/po...

  www.tradingview.com/chart/CAKE...

Public reporting on current and previous notes -
  docs.google.com/spreadsheets/d...

#Trading
#Analysis",2025-04-02 11:04:04
356857941,Unknown,2025-04-01 12:37:45,1743511065250.0,"$CAKE best DEX out there, ultra bullish!",2025-04-02 11:04:05
356853358,Unknown,2025-04-01 12:16:45,1743509805161.0,"Top 15 projects with negative market sentiment | 1 Apr by
@OrioleInsights
📊 TOP Trending Projects on
@OrioleInsights
1. BAD Coin $BADAI - 1,928 ORI (46)
2. Prom $PROM - 301 ORI (45)
3. Gud Tech $GUD - 1,657 ORI (47)
4. Bubblemaps $BMT - 820 ORI (189)
...
Read all",2025-04-02 11:04:06
356855412,Unknown,2025-04-01 12:16:45,1743509805141.0,"$CAKE Everything is growing, and this shit is already in 95th place, die already and don't embarrass yourself, you fucking pig🐷",2025-04-02 11:04:06
356852825,Unknown,2025-04-01 10:42:35,1743504155581.0,"Binance Wallet to host PumpBTC TGE with PancakeSwap on April 1
Binance Wallet announced on X that it will hold its seventh token generation event (TGE) for PumpBTC (PUMP), a Bitcoin liquidity staking platform, in partnership with PancakeSwap. The subscription window is April 1 from 16:00 to 16:45 UTC",2025-04-02 11:04:07
356850717,Unknown,2025-04-01 10:34:45,1743503685091.0,"Binance Wallet will soon launch PumpBTC (PUMP) exclusive TGE
Binance Wallet announced that it will hold the seventh exclusive TGE on PancakeSwap from 16:00 to 16:45 (UTC) on April 1, involving PumpBTC (PUMP). The corresponding Beijing time is: 00:00 - 00:45 on April 2. In addi…",2025-04-02 11:04:08
356849847,Unknown,2025-04-01 09:09:46,1743498586509.0,"🔥 Still Farming Strong on PancakeSwap! 🔥
$GTAI Farming is in full swing on
@PancakeSwap
— and the yields keep growing! 🥞🚀
💸 Stake liquidity in the GTAI/USDT pair and enjoy up to 150% APR!
🔥 Plus, earn additional $CAKE rewards to supercharge your earnings!
📢 Don’t miss your chance to earn big—start farming now
Farm Here 👉
  t.co/yNDfyoRPDE",2025-04-02 11:04:17
356851630,Unknown,2025-04-01 08:58:45,1743497925054.0,"🥞You can now Swap
@solana
tokens directly on the PancakeSwap interface
  solana.pancakeswap.finance/swa...
🐰We’re making Solana more accessible by bringing Solana-based tokens to PancakeSwap
  blog.pancakeswap.finance/artic...",2025-04-02 11:04:18
356851506,Unknown,2025-04-01 08:51:14,1743497474666.0,"Wintermute-linked wallet offloads multiple memecoins on PancakeSwap
A wallet linked to market maker Wintermute has sold several memecoins via PancakeSwap, including $160,000 in BABYDOGE, $140,000 in MUBARAK and $40,000 in TUT, according to The Data Nerd on X, citing data from Arkham.",2025-04-02 11:04:21
356846562,Unknown,2025-04-01 07:22:45,1743492165070.0,$CAKE This call pancakeswap pigs,2025-04-02 11:04:33
356846044,Unknown,2025-04-01 06:26:55,1743488815528.0,"$WAN is available on
@ChangeNOW_io
:
✅ Swap $WAN with hundreds of assets
✅ Get access to decentralised liquidity of Uniswap and Pancakeswap
✅ Protect your privacy using this non-custodial platform
🔄 Swap WAN:
  changenow.io/currencies/wancha...",2025-04-02 11:04:34
356847689,Unknown,2025-04-01 05:37:45,1743485865119.0,"You ever meet a character that just feels like your main?
Yeah. That’s GAIL. 🔥
Own your gameplay. Own your rewards.
Buy $MCRT on PancakeSwap 👇
  pancakeswap.finance/info/token...",2025-04-02 11:04:43
356842096,Unknown,2025-04-01 04:20:56,1743481256398.0,"$CAKE with solana network more volume more burn

JUST HOLD under $5 Only collect",2025-04-02 11:04:43
356834845,Unknown,2025-04-01 00:50:45,1743468645357.0,"$CAKE with solana network more volume more burn

JUST HOLD under $5 Only collect",2025-04-02 11:04:44
356824526,Unknown,2025-03-31 17:07:45,1743440865137.0,"$CAKE Solana on @PancakeSwap 👀
Cake $100",2025-04-02 11:04:47
356829749,Unknown,2025-03-31 15:12:26,1743433946943.0,"We're now in the testing phase for Yada Wrapped Tokens (YWTs, also known as Yachts) and Wrapped Yada (WYDA). Once verified, we'll proceed with integrating/testing YWTs into
@PancakeSwap
on
@binance
Smart Chain!",2025-04-02 11:04:47
356829682,Unknown,2025-03-31 15:04:45,1743433485094.0,"❓ To trade MicroPets $PETS tokens, which platform should you head to?
💡 PancakeSwap (BNB) & Uniswap (ETH)
Contract:
0x2466858ab5edad0bb597fe9f008f568b00d25fe3
#CryptoNews
#NFTCommunity
#PETS
#BNB
#ETH",2025-04-02 11:04:49
356823626,Unknown,2025-03-31 15:01:45,1743433305126.0,I'm bullish on $CAKE,2025-04-02 11:04:59
356829103,Unknown,2025-03-31 13:51:43,1743429103900.0,I’m bullish on$CAKE,2025-04-02 11:05:01
356825929,Unknown,2025-03-31 12:46:45,1743425205153.0,I’m bullish on$CAKE,2025-04-02 11:05:12
356822337,Unknown,2025-03-31 11:31:45,1743420705096.0,"🗞️ $AITECH: Monthly Snapshot!
This month, AITECH launched its Bridge to Base and was whitelisted on Aerodrome, XSWAP, and Interport. The PancakeSwap Syrup Pool went live, and the “Stake, Earn & Burn – The Ultimate $500K Rewarding Mechanism” campaign was launched. TapHub hit 400K users, Runbot sold out $100K, and two new AI Agent Radar batches were released. AITECH also went live as an official dApp on Binance Wallet, ranked
#3
on DappRadar, and achieved AAA status with a top Skynet Score on CertiK. The data center secured fire department approval and completed its TIER 3-compliant electrical system. Plus, new partnerships, quizzes, token burns, and community events kept the momentum strong.",2025-04-02 11:05:15
356817369,Unknown,2025-03-31 05:54:18,1743400458402.0,"  Four.meme
liquidity pool adjustment: turn to PancakeSwap V2 and destroy new token LP
The community does not seem to buy into the new migration policy, and the market value of some old versions of Meme coins has plummeted.
#Bitcoin
$BTC
http://Four.meme",2025-04-02 11:05:18
356791771,Unknown,2025-03-30 18:19:45,1743358785111.0,"$CAKE Don't let the dirty pancakeswap team led by cz bastard stole your profit
Stop selling at this jock prices",2025-04-02 11:05:27
356789621,Unknown,2025-03-30 17:48:22,1743356902515.0,$CAKE bearish till price 1.58$ so wait,2025-04-02 11:05:28
356779835,Unknown,2025-03-30 16:31:45,1743352305104.0,$CAKE bearish till price 1.58$ so wait,2025-04-02 11:05:31
356776506,Unknown,2025-03-30 15:05:07,1743347107217.0,"$CAKE Update: Rejected!

Unfortunately $CAKE was once again rejected in the $2.70 to $2.80 range.

Now we can only hope to hold the levels around $1.80 to $1.90.











...
Read all",2025-04-02 11:05:32
356765373,Unknown,2025-03-30 09:51:09,1743328269437.0,"$CAKE Update: Rejected!

Unfortunately $CAKE was once again rejected in the $2.70 to $2.80 range.

Now we can only hope to hold the levels around $1.80 to $1.90.











...
Read all",2025-04-02 11:05:32
356765171,Unknown,2025-03-30 09:25:45,1743326745050.0,"State of the Project: DexCheck weekly development update
#10
We are connecting the dots that create smarter investors and boost investment success. Each week, we share our efforts and progress towards this goal. We are committed to keeping our community informed on what goes on behind the scenes. As the market continues on the path of recovery, we are honing the tools in our ecosystem and building new ones according to what is required in the dynamic crypto market.
...
Read all",2025-04-02 11:05:33
356767209,Unknown,2025-03-30 09:13:07,1743325987838.0,"State of the Project: DexCheck weekly development update
#10
We are connecting the dots that create smarter investors and boost investment success. Each week, we share our efforts and progress towards this goal. We are committed to keeping our community informed on what goes on behind the scenes. As the market continues on the path of recovery, we are honing the tools in our ecosystem and building new ones according to what is required in the dynamic crypto market.
...
Read all",2025-04-02 11:05:44
356764564,Unknown,2025-03-30 08:09:38,1743322178872.0,"Secure your crypto future with limited supply $T99 on
@PancakeSwap
!
Embrace the stability and innovation that
#Tethereum
offers in a decentralized marketplace.
Don’t miss out, start trading now!
#CryptoNews
#DeFi
#PanCakeSwap",2025-04-02 11:05:44
356761162,Unknown,2025-03-30 07:17:54,1743319074303.0,"✔️ DONE
$100,000 liquidity added to the DCK/BUSD pair on
@PancakeSwap
!
We’re building deeper liquidity on
@BNBCHAIN
to support a smoother, more reliable trading experience for all $DCK holders and traders.
Now you can trade $DCK with less slippage!
Transaction proofs:
•
  t.co/jVpSybG9DK
•
  t.co/kCSBJAzNas
•
  t.co/rAHRViMlAn
•
  t.co/lbPO5a2HbE
•
  t.co/lbPO5a2HbE
•
  t.co/k3HbBSKD3V
•
  t.co/CYySJBNq5X
•
  t.co/ebIbyJJWxC
•
  t.co/q5p9KUj6u0
•
  t.co/0rWbXL1ank",2025-04-02 11:05:45
356763691,Unknown,2025-03-30 05:35:11,1743312911606.0,"$CAKE 2025 and cake $2 channel??When
$CAKE reach $10, $20, and back to its ATH, buying $CAKE at price of $1, $2 or even $3 is not even that important
The only thing important is you bought $CAKE and HODL it through Ups and Downs
Its just a matter of time, Don’t Give Up🔥🔥🔥",2025-04-02 11:05:46
356763646,Unknown,2025-03-30 05:22:45,1743312165045.0,"In the past 7 days, PancakeSwap has generated $24.08 million in revenue, ranking third on the crypto ecosystem revenue list.
#Bitcoin
$BTC",2025-04-02 11:05:56
356760531,Unknown,2025-03-30 05:22:45,1743312165040.0,$CAKE 0.8 soon,2025-04-02 11:05:57
356755749,Unknown,2025-03-29 22:19:01,1743286741231.0,"I'm bullish on $CAKE As I said before, it will still be possible to withdraw at a cheaper price, now it will only be cheap in 5 years, first shoot bullion and then altcoins",2025-04-02 11:05:58
356738188,Unknown,2025-03-29 07:02:40,1743231760385.0,"The
  Four.meme
platform's token liquidity pool has been switched to PancakeSwap V2, and the LP tokens minted after the token launch will be burned.
#Bitcoin
$BTC
http://Four.meme",2025-04-02 11:06:05
356735402,Unknown,2025-03-29 05:25:46,1743225946884.0,"The
  Four.meme
platform's token liquidity pool has been switched to PancakeSwap V2, and the LP tokens minted after the token launch will be burned.
#Bitcoin
$BTC
http://Four.meme",2025-04-02 11:06:06
356737245,Unknown,2025-03-29 04:37:13,1743223033897.0,"$CAKE April BNB chain fork reduces block time to 1.5s, fork in June to 0.75....4x more transactions per block than now. Send it year 💪🤜🤛❤️💯🥞💯❤️",2025-04-02 11:06:06
356727070,Unknown,2025-03-28 19:11:30,1743189090254.0,"A whale withdrew 4,000 WBETH from Binance, equivalent to about 8 million US dollars
According to Onchain Lens, a whale withdrew 4,000 WBETH (about $8 million) from Binance. Previously, the whale withdrew 18 million S (about $9.67 million) and 1.6 million CAKE (about $3.97 mill…",2025-04-02 11:06:07
356719661,Unknown,2025-03-28 14:46:45,1743173205200.0,"Here’s a concise breakdown comparing deflationary, inflationary, and fixed-supply token models—and their impact on crypto projects:
1️⃣ Deflationary Tokens (Scarcity Play)
Mechanism: Supply decreases over time (via burns, buybacks, etc.), often paired with demand-generating utilities (staking, fees, etc.).
Examples: BTC (post-halving supply squeeze), BNB (quarterly burns), ETH (post-EIP-1559 fee burns).
...
Read all",2025-04-02 11:06:10
356718132,Unknown,2025-03-28 13:22:33,1743168153151.0,"$CAKE From 77th place to 91st As always, it flies to hell, correction plus manipulation and your cake is in shit👎",2025-04-02 11:06:14
356719137,Unknown,2025-03-28 13:19:25,1743167965917.0,"$CAKE There is a clear manipulation, the reason for the price manipulation, they want your cake to own these prices, don't be fooled, don't sell",2025-04-02 11:06:14
356718020,Unknown,2025-03-28 13:07:45,1743167265335.0,"$CAKE There is a clear manipulation, the reason for the price manipulation, they want your cake to own these prices, don't be fooled, don't sell",2025-04-02 11:06:47
356716867,Unknown,2025-03-28 12:53:49,1743166429912.0,"BEARISH 🟥
#CAKE
#CAKEUSDT
$CAKE

1D

STUCK NO WHERE",2025-04-02 11:06:48
356717469,Unknown,2025-03-28 11:24:10,1743161050611.0,"We are pleased to announce that Volboost now officially supports
@PancakeSwap
and
@Uniswap
V3 pools.
👉 The integration of V3 pools has been successfully completed, enabling all users to leverage Volboost for tokens launched in V3 pools through
  t.co/QR5cxniBw0
or any other compatible launch platform.
P.S: If you are the liquidity provider of the pool, by using Volboost you not only getting volume but you also get rewards based on pool fee.
Our team remains committed to continuous development and enhancement.",2025-04-02 11:06:59
356709606,Unknown,2025-03-28 08:31:45,1743150705144.0,I'm bullish on $CAKE,2025-04-02 11:07:10
356711705,Unknown,2025-03-28 08:30:06,1743150606344.0,"CRYPTO REPORT OF THE DAY:
Here are the Top 3 Losers🔴
1️⃣
#PancakeSwap
( $CAKE )
🔽13.33%
🏷$2.15
2️⃣
#JasmyCoin
( $JASMY )
🔽10.22%
...
Read all",2025-04-02 11:07:10
356708447,Unknown,2025-03-28 06:21:12,1743142872417.0,"CRYPTO REPORT OF THE DAY:
Here are the Top 3 Losers🔴
1️⃣
#PancakeSwap
( $CAKE )
🔽13.33%
🏷$2.15
2️⃣
#JasmyCoin
( $JASMY )
🔽10.22%
...
Read all",2025-04-02 11:07:11
356706167,Unknown,2025-03-28 06:02:37,1743141757607.0,"CRYPTO REPORT OF THE DAY:
Here are the Top 3 Losers🔴
1️⃣
#PancakeSwap
( $CAKE )
🔽13.33%
🏷$2.15
2️⃣
#JasmyCoin
( $JASMY )
🔽10.22%
...
Read all",2025-04-02 11:07:11
356705823,Unknown,2025-03-28 05:10:45,1743138645049.0,"Who Ate Hyperliquid's Cake: The Perp DEX Hunted by CEX
#Bitcoin
$BTC",2025-04-02 11:07:12
356705630,Unknown,2025-03-28 04:40:45,1743136845040.0,"Most DeFi is built for traders.
$CSW is being built for everyone else.
From on/off ramps to local payments → Crosswalk is shaping the access layer for the 93% left behind.
Powered by adaptive liquidity, aligned with chains like BTC, SOL, BNB, and zBTC.
#Why2Buy
#CSW
#CrosswalkToken
#zBTC
#BNBChain
#Solana
#DeFiForAll
👥
@CoinMarketCap
@PancakeSwap
@CryptoRank_io
@solana
Built for the 93% isn’t a slogan. It’s a mission.
💸 No bank account? → Use $CSW via local remittance partners
🌍 Outside of major markets? → Access DeFi with fiat ramps
🧩 Tired of complex wallets? → One portal. Modular. Seamless.
Crosswalk isn’t chasing whales.
We’re building for the world.",2025-04-02 11:07:23
356707615,Unknown,2025-03-28 04:16:45,1743135405027.0,$CAKE buy deep guys market recover soon 🤩,2025-04-02 11:07:24
356704606,Unknown,2025-03-28 02:07:45,1743127665138.0,$CAKE back to 1.3 again?),2025-04-02 11:07:24
356701425,Unknown,2025-03-27 23:01:45,1743116505043.0,$CAKE back to 1.3 again?),2025-04-02 11:07:28
356694778,Unknown,2025-03-27 20:08:02,1743106082059.0,"🔥Hottest Cryptos = HTX Futures! 🔥
🆕 TUT, FORM, BROCCOLI, NIL, PARTI
🪙Top Picks: EOS, CAKE, FIL, UNI, ARC
Win your share of 65,000 USDT!
Start 👉
  www.htx.com.de/microapps/en-us...",2025-04-02 11:07:39
356688894,Unknown,2025-03-27 15:59:57,1743091197629.0,"🔥Hottest Cryptos = HTX Futures! 🔥
🆕 TUT, FORM, BROCCOLI, NIL, PARTI
🪙Top Picks: EOS, CAKE, FIL, UNI, ARC
Win your share of 65,000 USDT!
Start 👉
  www.htx.com.de/microapps/zh-cn...",2025-04-02 11:07:47
356688891,Unknown,2025-03-27 15:59:06,1743091146561.0,"Closure Notice – Operations Update
To our valued community,
It is with much regret that the Linear Operations Team now write to advise you to leave the project. Many of us have worked alongside you for nearly five years, and we share in the disappointment this brings. While this outcome was not what anyone hoped for, we remain committed to supporting all users during this transition, within the boundaries of the instructions provided by the project’s owners and investors.
Below you’ll find the essential details to help you safely exit your positions, along with the key dates to be aware of. If you need assistance, support remains available until the closure date—primarily via our Telegram group, and secondarily on Discord.
Exit Your Positions
We strongly recommend that all users exit their positions as soon as possible. Liquidity will become increasingly limited over time. Additionally, once Binance completes the delisting of the LINA token, market access may be further reduced.
Shutdown Timeline
Final Closure: Weds, 2 April 2025 at 12:00 PM UTC
At this time, the Linear suite of dApps will go offline, except for a Burn and Unstake Portal, which will remain available to:
- Unstake tokens from staking and exit
- Burn LUSD, if necessary, to clear debt and enable unstaking
Immediate Actions to Take
Locked Staking Rewards
All remaining locked and vesting rewards (originally scheduled to vest over the next 12 months) have been moved to your staked balance. These can now be unstaked and withdrawn, subject to your debt position.
Builder
Repay any outstanding Builder debt and unstake any collateral (LINA or other tokens).
Synthetic Exchange
Remaining liquid assets should be converted to LUSD via the Synthetic Exchange, and then sold on PancakeSwap. Terminal prices for all liquid assets have already been applied. Only conversions into LUSD are now supported.
Bridge
The ETH/BSC and BSC/ETH bridges for LINA and LUSD will close permanently at shutdown. No cross-chain transfers will be possible after this point.
Liquidator
The Liquidator has already been switched off
Marketplace
The Marketplace has already been closed. No active listings remain, aside from those previously managed by the team.
PerpDEX
The PerpDEX will be shut down at the closure time. All users must exit positions and withdraw funds well in advance to avoid potential loss.
Community Channels
Telegram and Discord will remain open until the shutdown date, after which the chat functionality will be disabled.
Thank you for being part of the Linear Finance journey. We are here to support you during this final phase. Please remain respectful to all team members throughout this process.
Sincerely,
The Linear Operations Team",2025-04-02 11:07:50
356691276,Unknown,2025-03-27 15:43:45,1743090225209.0,"$CAKE moved back and forth of the area and now H4 TF is rejected strongly from key resistance area of $2.52 - $2.59. Potential shorting can be done here and take for short-term to mid-term.
#BNBChain#
#Coinbase
#GameStop",2025-04-02 11:07:53
356692102,Unknown,2025-03-27 15:23:57,1743089037972.0,$CAKE I’m very bullish on $CAKE 20x easy,2025-04-02 11:07:54
356688116,Unknown,2025-03-27 14:13:45,1743084825187.0,$CAKE I’m very bullish on $CAKE 20x easy,2025-04-02 11:07:57
356683627,Unknown,2025-03-27 13:11:09,1743081069573.0,"$CAKE Wow, $4.56 million revenue in a single day!!!",2025-04-02 11:08:01
356687065,Unknown,2025-03-27 13:10:08,1743081008598.0,"Cryptonary shorts CAKE for 30% profit amid rally 📈

We've been tracking PancakeSwap ($CAKE) closely while many traders got caught in the hype. Despite a broader risk-off environment, $CAKE rallied impressively but was pressing against its major downtrend.

Key factors in our analysis:
- Binance's founder promoting memes on BSC created temporary momentum
- $CAKE as the main DEX became a proxy bet for BSC activity
- Technical resistance aligned perfectly with the downtrend line
- Fundamental limitations of BSC (expensive, slower than Solana ($SOL) or Base)

Our short position was validated when $CAKE broke down after multiple failed attempts to break resistance. We secured profits despite closing early due to Hyperliquid concerns.

Our premium report includes exact entry levels, position sizing recommendations, and our complete re-entry strategy.

Want more winning trade breakdowns like this?

👇 Read the full analysis →
  cpro.la/43tcSpL",2025-04-02 11:08:21
356686079,Unknown,2025-03-27 13:07:45,1743080865052.0,"Cryptonary shorts CAKE for 30% profit amid rally 📈

We've been tracking PancakeSwap ($CAKE) closely while many traders got caught in the hype. Despite a broader risk-off environment, $CAKE rallied impressively but was pressing against its major downtrend.

Key factors in our analysis:
- Binance's founder promoting memes on BSC created temporary momentum
- $CAKE as the main DEX became a proxy bet for BSC activity
- Technical resistance aligned perfectly with the downtrend line
- Fundamental limitations of BSC (expensive, slower than Solana ($SOL) or Base)

Our short position was validated when $CAKE broke down after multiple failed attempts to break resistance. We secured profits despite closing early due to Hyperliquid concerns.

Our premium report includes exact entry levels, position sizing recommendations, and our complete re-entry strategy.

Want more winning trade breakdowns like this?

👇 Read the full analysis →
  cpro.la/43tcSpL",2025-04-02 11:08:22
356686012,Unknown,2025-03-27 12:58:45,1743080325099.0,$CAKE Can you guys stop selling for a second so we can actually go up?,2025-04-02 11:08:23
356685454,Unknown,2025-03-27 11:25:45,1743074745035.0,$CAKE gooooo up,2025-04-02 11:08:31
356680980,Unknown,2025-03-27 11:24:51,1743074691285.0,$CAKE gooooo up,2025-04-02 11:08:32
