post_id,author,timestamp,timestamp_ms,content_text,scrape_time
356886088,Unknown,2025-04-02 12:08:36,1743595716343.0,$CRV go go 🚀 🚀,2025-04-02 16:21:13
356878154,Unknown,2025-04-02 04:02:57,1743566577849.0,$CRV go go 🚀 🚀,2025-04-02 16:21:14
356875471,Unknown,2025-04-02 02:10:37,1743559837446.0,$CRV go go 🚀 🚀,2025-04-02 16:21:14
356870246,Unknown,2025-04-02 01:50:30,1743558630631.0,$CRV go go 🚀 🚀,2025-04-02 16:21:15
356873468,Unknown,2025-04-01 23:40:35,1743550835754.0,$CRV go go 🚀 🚀,2025-04-02 16:21:16
356871150,Unknown,2025-04-01 21:52:16,1743544336758.0,$CRV go go 🚀 🚀,2025-04-02 16:21:17
356867435,Unknown,2025-04-01 19:43:05,1743536585325.0,"$CRV towards $1
#CRV
it should be very easy to reach that value, as long as the bot doesn't do the work.",2025-04-02 16:21:25
356867372,Unknown,2025-04-01 19:29:03,1743535743709.0,"$CRV best coin
#CRV",2025-04-02 16:21:26
356864487,Unknown,2025-04-01 16:54:00,1743526440062.0,"$CRV - Mcap 710.35M$ - 82% / 16K votes Bullish

SC02 M15 pending Long order, entry is within LVN with a well-positioned positive DCA compared to the previous profitable chasing Long order, expected stop-loss at 2.18%. The uptrend is in its 131st cycle, with an increase range of 15.34%.",2025-04-02 16:21:26
356854778,Unknown,2025-04-01 16:06:41,1743523601789.0,"$CRV If you have invested, imagine your dreams with confidence because you will soon achieve them.",2025-04-02 16:21:27
356859559,Unknown,2025-04-01 14:16:45,1743517005303.0,"CRV Coin Price Prediction, Next Move: 72 Cents Possible?
  www.youtube.com/watch?v=LeFGsy...
CRV Coin Price Prediction, Analysis, News and Update -1 APRIL 2025
#cryptoanalysis
#pricepredictions
#solana
#cryptocop
In today’s video, we’re diving into the latest CRV coin price predict…",2025-04-02 16:21:28
356855826,Unknown,2025-04-01 13:19:45,1743513585098.0,"UPDATE $CRV (1h TF)

+268.4% profit (10X LEV) 💰",2025-04-02 16:21:29
356853681,Unknown,2025-04-01 13:09:29,1743512969112.0,$CRV Next Move: 72 Cents Possible?,2025-04-02 16:21:42
356858161,Unknown,2025-04-01 13:09:12,1743512952185.0,"$CRV The Curve DAO Token (CRV) is showing strong momentum with a 6.98% increase in the last 24 hours, trading at $0.5333. While CRV is not yet available for direct purchases of 178M+ products on Uquid Shop, users can still leverage Uquid Gift Cards to shop on Web3 without needing prior crypto experience or holding any tokens. This makes blockchain-powered shopping more accessible to everyone",2025-04-02 16:21:43
356855737,Unknown,2025-04-01 13:09:01,1743512941964.0,"$WLD and $CRV Near Key Resistance – Are Major Breakouts on the Horizon?

#Altcoins
#NFA
https://coinsprobe.com/wld-and-crv-near-key-resistance-are-major-breakouts-on-the-horizon/
WLD and CRV Near Key Resistance – Are Major Breakouts on the Horizon?
Date: Tue, April 01, 2025 | 03:54 PM GMT",2025-04-02 16:21:56
